source_line,representative_source_line,clean_line,rank,multiplicity,kind,permutation_source_to_representative
138,53,53,8,1,new_labelling,0;3;7;6;4;5;1;2
139,39,39,8,1,new_labelling,0;7;5;3;6;4;1;2
140,45,45,8,1,new_labelling,0;3;4;5;6;7;1;2
141,47,47,8,1,new_labelling,0;4;5;3;7;6;1;2
142,42,42,8,1,new_labelling,0;7;6;3;4;5;1;2
143,54,54,8,1,new_labelling,0;3;4;7;6;5;1;2
144,46,46,8,1,new_labelling,0;3;4;5;7;6;1;2
145,44,44,8,1,new_labelling,0;3;5;6;4;7;1;2
146,62,62,8,1,new_labelling,0;4;5;3;7;6;1;2
147,40,40,8,1,new_labelling,0;7;6;3;4;5;1;2
148,49,49,8,1,new_labelling,0;3;5;4;6;7;1;2
149,50,50,8,1,new_labelling,0;3;4;5;6;7;1;2
150,63,63,8,1,new_labelling,0;4;5;3;7;6;1;2
151,64,64,8,1,new_labelling,0;3;5;4;6;7;1;2
152,65,65,8,1,new_labelling,0;3;4;5;6;7;1;2
153,43,43,8,1,new_labelling,0;7;3;5;6;4;1;2
154,60,60,8,1,new_labelling,0;3;4;5;7;6;1;2
155,48,48,8,1,new_labelling,0;4;6;7;5;3;1;2
156,55,55,8,1,new_labelling,0;6;7;3;4;5;1;2
157,57,57,8,1,new_labelling,0;6;7;3;4;5;1;2
158,56,56,8,1,new_labelling,0;6;7;3;4;5;1;2
159,58,58,8,1,new_labelling,0;6;7;3;4;5;1;2
160,66,66,8,1,new_labelling,0;3;4;5;6;7;1;2
161,67,67,8,1,new_labelling,0;3;4;5;6;7;1;2
162,68,68,8,1,new_labelling,0;3;7;4;6;5;1;2
163,61,61,8,1,new_labelling,0;3;4;6;5;7;1;2
164,59,59,8,1,new_labelling,0;3;4;5;6;7;1;2
165,70,70,8,1,new_labelling,0;6;5;7;1;2;3;4
166,76,76,8,1,new_labelling,0;5;7;6;3;4;1;2
167,77,77,8,1,new_labelling,0;7;5;6;4;3;1;2
168,78,78,8,1,new_labelling,0;7;5;6;4;3;1;2
169,84,84,8,1,new_labelling,0;5;7;6;1;2;3;4
170,79,79,8,1,new_labelling,0;7;5;6;4;3;1;2
171,71,71,8,1,new_labelling,0;7;6;5;1;2;4;3
172,69,69,8,1,new_labelling,0;7;6;5;1;2;3;4
173,82,82,8,1,new_labelling,0;5;7;6;1;2;3;4
174,83,83,8,1,new_labelling,0;7;5;6;1;2;3;4
175,73,73,8,1,new_labelling,0;7;5;6;1;2;3;4
176,72,72,8,1,new_labelling,0;7;5;6;1;2;3;4
177,80,80,8,1,new_labelling,0;5;6;7;4;3;1;2
178,74,74,8,1,new_labelling,0;7;6;5;1;2;4;3
179,85,85,8,1,new_labelling,0;7;6;5;1;2;4;3
180,75,75,8,1,new_labelling,0;7;5;6;1;2;3;4
181,86,86,8,1,new_labelling,0;5;6;7;1;2;4;3
182,81,81,8,1,new_labelling,0;7;6;5;1;2;4;3
183,87,87,8,1,new_labelling,0;7;1;2;3;4;6;5
184,90,90,8,1,new_labelling,0;7;3;4;6;5;2;1
185,93,93,8,1,new_labelling,0;7;1;2;4;3;5;6
186,94,94,8,1,new_labelling,0;7;1;2;4;3;5;6
187,95,95,8,1,new_labelling,0;7;6;5;1;2;3;4
188,96,96,8,1,new_labelling,0;7;6;5;1;2;3;4
189,88,88,8,1,new_labelling,0;7;1;2;3;4;6;5
190,91,91,8,1,new_labelling,0;7;1;2;4;3;5;6
191,89,89,8,1,new_labelling,0;7;1;2;3;4;6;5
192,92,92,8,1,new_labelling,0;7;1;2;4;3;5;6
