source_line,representative_source_line,clean_line,rank,multiplicity,kind,permutation_source_to_representative
1,1,1,6,1,retained,0;1;2;3;4;5
2,2,2,6,1,retained,0;1;2;3;4;5
3,3,3,6,2,retained,0;1;2;3;4;5
4,4,4,6,1,retained,0;1;2;3;4;5
5,5,5,6,2,retained,0;1;2;3;4;5
6,6,6,6,2,retained,0;1;2;3;4;5
7,7,7,6,1,retained,0;1;2;3;4;5
8,8,8,6,2,retained,0;1;2;3;4;5
9,9,9,6,2,retained,0;1;2;3;4;5
10,10,10,6,1,retained,0;1;2;3;4;5
11,11,11,6,2,retained,0;1;2;3;4;5
12,12,12,6,2,retained,0;1;2;3;4;5
13,13,13,6,2,retained,0;1;2;3;4;5
14,14,14,6,2,retained,0;1;2;3;4;5
15,15,15,6,1,retained,0;1;2;3;4;5
16,16,16,6,2,retained,0;1;2;3;4;5
17,17,17,6,2,retained,0;1;2;3;4;5
18,18,18,6,2,retained,0;1;2;3;4;5
19,19,19,6,2,retained,0;1;2;3;4;5
20,20,20,6,2,retained,0;1;2;3;4;5
21,21,21,6,2,retained,0;1;2;3;4;5
22,22,22,6,2,retained,0;1;2;3;4;5
23,23,23,6,1,retained,0;1;2;3;4;5
24,24,24,6,2,retained,0;1;2;3;4;5
25,25,25,6,1,retained,0;1;2;3;4;5
26,26,26,6,2,retained,0;1;2;3;4;5
27,27,27,6,2,retained,0;1;2;3;4;5
28,28,28,6,2,retained,0;1;2;3;4;5
29,29,29,6,2,retained,0;1;2;3;4;5
30,30,30,6,2,retained,0;1;2;3;4;5
31,31,31,6,1,retained,0;1;2;3;4;5
32,32,32,6,2,retained,0;1;2;3;4;5
33,33,33,6,2,retained,0;1;2;3;4;5
34,34,34,6,2,retained,0;1;2;3;4;5
35,35,35,6,2,retained,0;1;2;3;4;5
36,36,36,6,2,retained,0;1;2;3;4;5
37,37,37,6,2,retained,0;1;2;3;4;5
38,38,38,6,2,retained,0;1;2;3;4;5
39,39,39,6,2,retained,0;1;2;3;4;5
40,40,40,6,2,retained,0;1;2;3;4;5
41,41,41,6,2,retained,0;1;2;3;4;5
42,42,42,6,2,retained,0;1;2;3;4;5
43,43,43,6,2,retained,0;1;2;3;4;5
44,44,44,6,2,retained,0;1;2;3;4;5
45,45,45,6,2,retained,0;1;2;3;4;5
46,46,46,6,1,retained,0;1;2;3;4;5
47,47,47,6,2,retained,0;1;2;3;4;5
48,48,48,6,2,retained,0;1;2;3;4;5
49,49,49,6,2,retained,0;1;2;3;4;5
50,50,50,6,2,retained,0;1;2;3;4;5
51,51,51,6,1,retained,0;1;2;3;4;5
52,52,52,6,2,retained,0;1;2;3;4;5
53,53,53,6,2,retained,0;1;2;3;4;5
54,54,54,6,2,retained,0;1;2;3;4;5
55,55,55,6,2,retained,0;1;2;3;4;5
56,56,56,6,2,retained,0;1;2;3;4;5
57,57,57,6,2,retained,0;1;2;3;4;5
58,58,58,6,2,retained,0;1;2;3;4;5
59,59,59,6,2,retained,0;1;2;3;4;5
60,60,60,6,2,retained,0;1;2;3;4;5
61,61,61,6,2,retained,0;1;2;3;4;5
62,62,62,6,2,retained,0;1;2;3;4;5
63,63,63,6,2,retained,0;1;2;3;4;5
64,64,64,6,2,retained,0;1;2;3;4;5
65,65,65,6,2,retained,0;1;2;3;4;5
66,66,66,6,2,retained,0;1;2;3;4;5
67,67,67,6,2,retained,0;1;2;3;4;5
68,68,68,6,1,retained,0;1;2;3;4;5
69,69,69,6,2,retained,0;1;2;3;4;5
70,70,70,6,1,retained,0;1;2;3;4;5
71,71,71,6,2,retained,0;1;2;3;4;5
72,72,72,6,2,retained,0;1;2;3;4;5
73,73,73,6,2,retained,0;1;2;3;4;5
74,74,74,6,2,retained,0;1;2;3;4;5
75,75,75,6,2,retained,0;1;2;3;4;5
76,76,76,6,2,retained,0;1;2;3;4;5
77,77,77,6,2,retained,0;1;2;3;4;5
78,78,78,6,2,retained,0;1;2;3;4;5
79,79,79,6,2,retained,0;1;2;3;4;5
80,80,80,6,2,retained,0;1;2;3;4;5
81,81,81,6,1,retained,0;1;2;3;4;5
82,82,82,6,2,retained,0;1;2;3;4;5
83,83,83,6,2,retained,0;1;2;3;4;5
84,84,84,6,2,retained,0;1;2;3;4;5
85,85,85,6,1,retained,0;1;2;3;4;5
86,86,86,6,2,retained,0;1;2;3;4;5
87,87,87,6,2,retained,0;1;2;3;4;5
88,88,88,6,2,retained,0;1;2;3;4;5
89,89,89,6,2,retained,0;1;2;3;4;5
90,90,90,6,1,retained,0;1;2;3;4;5
91,91,91,6,1,retained,0;1;2;3;4;5
92,92,92,6,2,retained,0;1;2;3;4;5
93,93,93,6,2,retained,0;1;2;3;4;5
94,94,94,6,2,retained,0;1;2;3;4;5
95,95,95,6,2,retained,0;1;2;3;4;5
96,96,96,6,2,retained,0;1;2;3;4;5
97,97,97,6,2,retained,0;1;2;3;4;5
98,98,98,6,2,retained,0;1;2;3;4;5
99,99,99,6,1,retained,0;1;2;3;4;5
100,100,100,6,2,retained,0;1;2;3;4;5
101,101,101,6,2,retained,0;1;2;3;4;5
102,102,102,6,2,retained,0;1;2;3;4;5
103,103,103,6,2,retained,0;1;2;3;4;5
104,104,104,6,2,retained,0;1;2;3;4;5
105,105,105,6,2,retained,0;1;2;3;4;5
106,106,106,6,2,retained,0;1;2;3;4;5
107,107,107,6,2,retained,0;1;2;3;4;5
108,108,108,6,2,retained,0;1;2;3;4;5
109,109,109,6,2,retained,0;1;2;3;4;5
110,110,110,6,2,retained,0;1;2;3;4;5
111,111,111,6,2,retained,0;1;2;3;4;5
112,112,112,6,2,retained,0;1;2;3;4;5
113,113,113,6,2,retained,0;1;2;3;4;5
114,114,114,6,1,retained,0;1;2;3;4;5
115,115,115,6,1,retained,0;1;2;3;4;5
116,116,116,6,2,retained,0;1;2;3;4;5
117,117,117,6,2,retained,0;1;2;3;4;5
118,118,118,6,2,retained,0;1;2;3;4;5
119,119,119,6,2,retained,0;1;2;3;4;5
120,120,120,6,2,retained,0;1;2;3;4;5
121,121,121,6,2,retained,0;1;2;3;4;5
122,122,122,6,2,retained,0;1;2;3;4;5
123,123,123,6,1,retained,0;1;2;3;4;5
124,124,124,6,1,retained,0;1;2;3;4;5
125,125,125,6,2,retained,0;1;2;3;4;5
126,126,126,6,1,retained,0;1;2;3;4;5
127,127,127,6,2,retained,0;1;2;3;4;5
128,128,128,6,2,retained,0;1;2;3;4;5
129,129,129,6,2,retained,0;1;2;3;4;5
130,130,130,6,2,retained,0;1;2;3;4;5
